;,,,";무기/장비=""Equipment"",클래스(캐릭터)=""Class""",";권총=1,샷건=2,기관단총=3,소총=4,기관총=5장비=6,클래스=7,기능성(passive)=8,작동성(active)=9",,";UseType, 0= 간접사용, 1= 자동사용, 2= 수동사용, 3= 수동사용(int), 4= 수동사용(string), 5= 팝업, 6= 사용 불가(버튼 없음)",";공용=0,테러리스트1,대테러리스트2",,,,,,,,,,,,,,,,,,,,,";0=개인,1=클랜;공백=0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
;ID,Name,recourcename,ClassName,Category,InGameID,UseType,Team,Level,ExpPointModCategory,ExpModPriority,ExpModMin,ExpModMax,PCBangExpModMin,PCBangExpModMax,PointModPriority,PointModMin,PointModMax,PCBangPointModMin,PCBangPointModMax,InventoryType,Damage,HitRate,Reaction,FiringSpeed,Weight,SkinBase,Period,BuyerType,ItemBoxName,TeamBonusExpOther,TeamBonusExpSelf,TeamBonusPointOther,TeamBonusPointSelf,rewardID,InGameItem,mdl,skin,DisReward1,DisReward2,DisReward3,EnhWeapon,ZombieSkin,TradeNum,TradeDay,CanExtend,SortingIndex,ItemGrade,"ItemGradeForMode(노말, 좀비, 시나리오)",zombie_damage,scen_damage,knockback,delay,ammo,WeaponPart,lockedbox key,1 = 백과사전에서는 노출 되지만 수집현황(무기/클래스) 제외 / 2 =백과사전과 수집현황에서 모두 제외
2697,serial_topdecoderEPIC2,serial_topdecoderEPIC2,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2697,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,2
2698,serial_topdecoderEPIC3,serial_topdecoderEPIC3,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2698,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,2
2699,epicshop_grade5wpn_box_new,epicshop_grade5wpn_box_new,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2699,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2700,epicshop_grade5class_box3,epicshop_grade5class_box3,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2700,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2701,competitioncos_na_set,competitioncos_na_set,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2701,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2702,competitioncos_tw_set,competitioncos_tw_set,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2702,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2703,competitioncos_chn_set,competitioncos_chn_set,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2703,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2704,competitioncos_kr_set,competitioncos_kr_set,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2704,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2705,epicshop_costume_box,epicshop_costume_box,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2705,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2706,lobbyBG071_texth04,lobbyBG071_texth04,RewardItem,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2706,0,,,0,0,0,0,0,0,0,0,2201,6,,,,,,1,0,,2
2707,epicshop_epicwpn_lobbyBG,epicshop_epicwpn_lobbyBG,RewardItem,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2707,0,,,0,0,0,0,0,0,0,0,2201,6,,,,,,1,0,,2
2709,rabbitballoonpiece,rabbitballoonpiece,EventItem,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2710,winggunexmaterial,winggunexmaterial,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2711,addon_select_mileage_box,addon_select_mileage_box,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2711,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2712,event_starcollection_box,event_starcollection_box,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2712,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2713,classpass,classpass,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2716,seasonpasscoupon,seasonpasscoupon,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2718,15000mileage,15000mileage,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2718,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2719,transpasscoupon,transpasscoupon,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2719,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2720,dvhammerpiece,dvhammerpiece,EventItem,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2721,serial_topdecoderEPIC4,serial_topdecoderEPIC4,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2721,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,2
2722,EventItemBox_trans,EventItemBox_trans,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2722,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2724,classicweaponselet5box,classicweaponselet5box,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2724,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2725,classicweaponselet3box,classicweaponselet3box,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2725,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2726,july7th_bridge,july7th_bridge,EventItem,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2727,july7th_vega,july7th_vega,EventItem,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2728,july7th_altair,july7th_altair,EventItem,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2729,drakkarpiece,drakkarpiece,EventItem,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2731,dgaxematerial,dgaxematerial,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2734,matryoshka1,matryoshka1,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2734,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2735,matryoshka2,matryoshka2,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2735,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2736,matryoshka3,matryoshka3,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2736,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2737,eventcookie,eventcookie,EventItem,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2738,allinonebox,allinonebox,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2738,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2739,serial_allinonebox1,serial_allinonebox1,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2739,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,2
2740,serial_allinonebox2,serial_allinonebox2,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2740,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,2
2741,serial_allinonebox3,serial_allinonebox3,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2741,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,2
2742,serial_allinonebox4,serial_allinonebox4,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2742,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,2
2750,welcomebox,welcomebox,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2750,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2751,luckycharm,luckycharm,EventItem,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2752,luckybox9,luckybox9,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2752,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2753,expeditionbox,expeditionbox,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2753,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2754,leagueweaponbox_silver,leagueweaponbox_silver,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2754,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2755,leagueweaponbox_gold,leagueweaponbox_gold,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2755,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2756,leagueweaponbox_diamond,leagueweaponbox_diamond,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2756,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2757,leagueclassbox_diamond,leagueclassbox_diamond,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2757,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2758,speargunexpiece,speargunexpiece,EventItem,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2759,zombiecostumebox,zombiecostumebox,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2759,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2760,goldzombieweaponbox,goldzombieweaponbox,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2760,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2762,classicweaponselet8box,classicweaponselet8box,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2762,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2763,epicshop_grade5class_box4,epicshop_grade5class_box4,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2763,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2764,epicshop_grade5wpn_specialbox,epicshop_grade5wpn_specialbox,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2764,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2765,epicshop_eventreward_box,epicshop_eventreward_box,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2765,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2766,epicshop_epicwpn_box,epicshop_epicwpn_box,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2766,0,,,0,0,0,0,0,0,0,0,2201,6,,,,,,1,0,,0
2767,lobbyBG131_texth04,lobbyBG131_texth04,RewardItem,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2767,0,,,0,0,0,0,0,0,0,0,2201,6,,,,,,1,0,,2
2768,epicattendpiece_box,epicattendpiece_box,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2000,0,,,,,,1,0,,0
2769,g4decodersupplybox15d,g4decodersupplybox15d,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2000,0,,,,,,1,0,,0
2770,g3decodersupplybox15d,g3decodersupplybox15d,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2000,0,,,,,,1,0,,0
2771,TimeGiftBox,TimeGiftBox,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2772,partner24_pray5box,partner24_pray5box,RewardItem,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2772,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2773,bonusbox01,bonusbox01,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2773,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2774,FamilyEvent_ticket_1,FamilyEvent_ticket_1,EventItem,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2775,highrankweapon3box,highrankweapon3box,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2775,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2776,divinetitanmaterial,divinetitanmaterial,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2777,topdecoderEPIC_box01,topdecoderEPIC_box01,RewardItem,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2777,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2778,g5decoder_box01,g5decoder_box01,RewardItem,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2778,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2779,grade4boundwpn_box,grade4boundwpn_box,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2779,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2780,EnhAnti_select_box,EnhAnti_select_box,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2780,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2781,EnhAnti_box,EnhAnti_box,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2781,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2782,csopoint_free,csopoint_free,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2783,csopoint_pay,csopoint_pay,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2784,zombieherosupplybox,zombieherosupplybox,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2784,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2785,zombieclassicsupplybox,zombieclassicsupplybox,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2785,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2786,antiparts10randombox,antiparts10randombox,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2786,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2787,antiparts5selectbox,antiparts5selectbox,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2787,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2788,Nexon30thg5decoder,Nexon30thg5decoder,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2788,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2789,Nexon30thclassdecoder,Nexon30thclassdecoder,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2789,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2790,Nexon30thspecialbox,Nexon30thspecialbox,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2790,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2791,classicweaponseletbox01,classicweaponseletbox01,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2791,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2792,acceleratorpiece,acceleratorpiece,EventItem,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2793,classicweaponseletbox02,classicweaponseletbox02,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2793,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2794,refineweaponseletbox,refineweaponseletbox,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2794,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2795,FamilyTotalWar_Material,FamilyTotalWar_Material,EventItem,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2796,FamilyTotalWar_item01,FamilyTotalWar_item01,EventItem,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2797,FamilyTotalWar_ContributionPass01,FamilyTotalWar_ContributionPass01,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2798,FamilyTotalWar_ContributionPass02,FamilyTotalWar_ContributionPass02,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2799,FamilyTotalWar_ContributionPass03,FamilyTotalWar_ContributionPass03,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2800,FamilyTotalWar_ContributionPass04,FamilyTotalWar_ContributionPass04,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2801,FamilyTotalWar_ContributionPass05,FamilyTotalWar_ContributionPass05,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2802,FamilyTotalWar_ContributionPass06,FamilyTotalWar_ContributionPass06,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2803,FamilyTotalWar_ContributionPass07,FamilyTotalWar_ContributionPass07,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2804,FamilyTotalWar_ContributionPass08,FamilyTotalWar_ContributionPass08,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2805,FamilyTotalWar_ContributionPass09,FamilyTotalWar_ContributionPass09,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2806,FamilyTotalWar_ContributionPass10,FamilyTotalWar_ContributionPass10,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2807,FamilyTotalWar_ContributionPass11,FamilyTotalWar_ContributionPass11,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2808,FamilyTotalWar_ContributionPass12,FamilyTotalWar_ContributionPass12,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2809,FamilyTotalWar_ContributionPass13,FamilyTotalWar_ContributionPass13,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2810,FamilyTotalWar_ContributionPass14,FamilyTotalWar_ContributionPass14,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2811,FamilyTotalWar_ContributionPass15,FamilyTotalWar_ContributionPass15,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2812,eventauctionsetbox_brave,eventauctionsetbox_brave,RewardItem,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2812,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2813,eventauctionsetbox_majesty,eventauctionsetbox_majesty,RewardItem,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2813,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2814,matchcup24s2_box,matchcup24s2_box,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2814,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,2
2816,weaponpaint_select_box,weaponpaint_select_box,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2816,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2817,tracepiece,tracepiece,EventItem,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
2818,eventauctionsetbox_huntbow1,eventauctionsetbox_huntbow1,RewardItem,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2818,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2819,eventauctionsetbox_huntbow2,eventauctionsetbox_huntbow2,RewardItem,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,2819,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
2821,halogunexmaterial,halogunexmaterial,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2001,0,,,,,,1,0,,0
